tweet_id,timestamp_x,source,text,retweeted_status_timestamp,rating_numerator,name,timestamp_y,favourites_count,retweets_count,dog_type,breed,CI
740995100998766593,2016-06-09 19:52:53 +0000,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,,10,Leo,Thu Jun 09 19:52:53 +0000 2016,5818,2463,,malamute,0.454363
740359016048689152,2016-06-08 01:45:19 +0000,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,,9,Chase,Wed Jun 08 01:45:19 +0000 2016,3045,794,,golden retriever,0.8636870000000001
740214038584557568,2016-06-07 16:09:13 +0000,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,,10,getting,Tue Jun 07 16:09:13 +0000 2016,6177,1782,,Chesapeake Bay retriever,0.586414
739932936087216128,2016-06-06 21:32:13 +0000,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,,10,Rorie,Mon Jun 06 21:32:13 +0000 2016,3752,985,,redbone,0.243904
739606147276148736,2016-06-05 23:53:41 +0000,Twitter for iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,,9,Benji,Sun Jun 05 23:53:41 +0000 2016,4979,1491,pupper,Blenheim spaniel,0.933755
739485634323156992,2016-06-05 15:54:48 +0000,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,,6,Kyle,Sun Jun 05 15:54:48 +0000 2016,6594,2637,,Walker hound,0.640256
738166403467907072,2016-06-02 00:32:39 +0000,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,,12,Axel,Thu Jun 02 00:32:39 +0000 2016,8059,3033,,keeshond,0.8788860000000001
737826014890496000,2016-06-01 02:00:04 +0000,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,,10,Remy,Wed Jun 01 02:00:04 +0000 2016,4828,1601,,vizsla,0.990391
736736130620620800,2016-05-29 01:49:16 +0000,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,,13,Chadrick,Sun May 29 01:49:16 +0000 2016,3874,1538,,schipperke,0.545502
736225175608430592,2016-05-27 15:58:54 +0000,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,,10,very,Fri May 27 15:58:54 +0000 2016,7478,2541,,Labrador retriever,0.399217
735991953473572864,2016-05-27 00:32:10 +0000,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,,11,Maxaroni,Fri May 27 00:32:10 +0000 2016,3297,1033,,cocker spaniel,0.961643
735137028879360001,2016-05-24 15:55:00 +0000,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,,9,Buckley,Tue May 24 15:55:00 +0000 2016,2874,879,pupper,Walker hound,0.413535
734776360183431168,2016-05-23 16:01:50 +0000,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,,11,Livvie,Mon May 23 16:01:50 +0000 2016,2315,487,,Siberian husky,0.304902
733828123016450049,2016-05-21 01:13:53 +0000,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,,10,Terry,Sat May 21 01:13:53 +0000 2016,3303,715,,beagle,0.472324
733822306246479872,2016-05-21 00:50:46 +0000,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,,10,Moose,Sat May 21 00:50:46 +0000 2016,3385,923,,Lhasa,0.457356
732726085725589504,2016-05-18 00:14:46 +0000,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,,11,Aldrick,Wed May 18 00:14:46 +0000 2016,3290,796,,Pomeranian,0.961902
731285275100512256,2016-05-14 00:49:30 +0000,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,,12,Solomon,Sat May 14 00:49:30 +0000 2016,3218,900,,Pembroke,0.967103
730573383004487680,2016-05-12 01:40:42 +0000,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,,10,Rooney,Thu May 12 01:40:42 +0000 2016,4452,1909,pupper,American Staffordshire terrier,0.810158
730427201120833536,2016-05-11 15:59:50 +0000,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,,11,Crystal,Wed May 11 15:59:50 +0000 2016,3198,936,,Eskimo dog,0.682082
730211855403241472,2016-05-11 01:44:07 +0000,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,,11,Ziva,Wed May 11 01:44:07 +0000 2016,3486,956,,pug,0.341663
729463711119904772,2016-05-09 00:11:16 +0000,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,,13,Pupcasso,Mon May 09 00:11:16 +0000 2016,5314,2086,,German shepherd,0.829307
728986383096946689,2016-05-07 16:34:32 +0000,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",,11,Puff,Sat May 07 16:34:32 +0000 2016,2885,737,,Maltese dog,0.95207
728751179681943552,2016-05-07 00:59:55 +0000,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,,10,Flurpson,Sat May 07 00:59:55 +0000 2016,2540,614,,Saint Bernard,0.48205
728387165835677696,2016-05-06 00:53:27 +0000,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",,12,Enchilada,Fri May 06 00:53:27 +0000 2016,3422,875,,collie,0.266414
728046963732717569,2016-05-05 02:21:37 +0000,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,,11,Raymond,Thu May 05 02:21:37 +0000 2016,3933,1082,,Newfoundland,0.255971
727685679342333952,2016-05-04 02:26:00 +0000,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,,12,Cilantro,Wed May 04 02:26:00 +0000 2016,2724,574,,Border collie,0.462408
727175381690781696,2016-05-02 16:38:15 +0000,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,,10,Karll,Mon May 02 16:38:15 +0000 2016,3589,1241,,flat-coated retriever,0.656463
726887082820554753,2016-05-01 21:32:40 +0000,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,,10,Blitz,Sun May 01 21:32:40 +0000 2016,3527,1367,,soft-coated wheaten terrier,0.5159189999999999
726828223124897792,2016-05-01 17:38:46 +0000,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,,12,Bloop,Sun May 01 17:38:46 +0000 2016,3302,916,,miniature pinscher,0.255327
725786712245440512,2016-04-28 20:40:11 +0000,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,,11,Lillie,Thu Apr 28 20:40:11 +0000 2016,3843,1244,pupper,chow,0.33576100000000003
725729321944506368,2016-04-28 16:52:08 +0000,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,,12,Lola,Thu Apr 28 16:52:08 +0000 2016,4794,1606,,boxer,0.599076
724983749226668032,2016-04-26 15:29:30 +0000,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,,12,Fred,Tue Apr 26 15:29:30 +0000 2016,3439,1168,,golden retriever,0.67575
724049859469295616,2016-04-24 01:38:33 +0000,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,,10,Kreggory,Sun Apr 24 01:38:33 +0000 2016,3976,1617,,Border collie,0.581835
724046343203856385,2016-04-24 01:24:35 +0000,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",,10,Sarge,Sun Apr 24 01:24:35 +0000 2016,2454,512,,boxer,0.8262719999999999
723912936180330496,2016-04-23 16:34:28 +0000,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,,12,Sugar,Sat Apr 23 16:34:28 +0000 2016,3585,1124,,Samoyed,0.991772
722613351520608256,2016-04-20 02:30:23 +0000,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,,12,Schnitzel,Wed Apr 20 02:30:23 +0000 2016,4584,1491,,Labrador retriever,0.5309149999999999
721503162398597120,2016-04-17 00:58:53 +0000,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,,11,Panda,Sun Apr 17 00:58:53 +0000 2016,4227,1646,,Pomeranian,0.99775
720775346191278080,2016-04-15 00:46:48 +0000,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,,10,Berkeley,Fri Apr 15 00:46:48 +0000 2016,2252,564,,Newfoundland,0.48997
720389942216527872,2016-04-13 23:15:21 +0000,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,,11,Ralphé,Wed Apr 13 23:15:21 +0000 2016,5868,2261,,Pembroke,0.873977
720059472081784833,2016-04-13 01:22:10 +0000,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,,9,Charleson,Wed Apr 13 01:22:10 +0000 2016,3552,1017,,Mexican hairless,0.451852
719551379208073216,2016-04-11 15:43:12 +0000,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,,10,Harnold,Mon Apr 11 15:43:12 +0000 2016,4645,1709,,malamute,0.873233
719339463458033665,2016-04-11 01:41:07 +0000,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,,10,Lucy,Mon Apr 11 01:41:07 +0000 2016,4097,1118,,golden retriever,0.765778
719332531645071360,2016-04-11 01:13:34 +0000,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,,11,Pippa,Mon Apr 11 01:13:34 +0000 2016,3179,856,,Dandie Dinmont,0.224415
718971898235854848,2016-04-10 01:20:33 +0000,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,,10,Sadie,Sun Apr 10 01:20:33 +0000 2016,3207,985,,golden retriever,0.14039400000000002
718613305783398402,2016-04-09 01:35:37 +0000,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,,11,Carper,Sat Apr 09 01:35:37 +0000 2016,2254,427,,Labrador retriever,0.58458
718234618122661888,2016-04-08 00:30:51 +0000,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,,11,Suki,Fri Apr 08 00:30:51 +0000 2016,3563,911,,malamute,0.370152
717421804990701568,2016-04-05 18:41:02 +0000,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,,9,Ebby,Tue Apr 05 18:41:02 +0000 2016,2887,757,,miniature pinscher,0.286479
717047459982213120,2016-04-04 17:53:31 +0000,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,,12,Flávio,Mon Apr 04 17:53:31 +0000 2016,5797,1736,,golden retriever,0.983548
717009362452090881,2016-04-04 15:22:08 +0000,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,,10,Smokey,Mon Apr 04 15:22:08 +0000 2016,2978,868,pupper,Siberian husky,0.506154
716802964044845056,2016-04-04 01:41:58 +0000,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,,10,Link,Mon Apr 04 01:41:58 +0000 2016,3963,1049,,malinois,0.619577
716439118184652801,2016-04-03 01:36:11 +0000,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,,50,Bluebert,Sun Apr 03 01:36:11 +0000 2016,2196,189,,Siberian husky,0.396495
716285507865542656,2016-04-02 15:25:47 +0000,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,,12,Stephanus,Sat Apr 02 15:25:47 +0000 2016,2557,964,,Yorkshire terrier,0.43042
715928423106027520,2016-04-01 15:46:52 +0000,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,,11,Bubbles,Fri Apr 01 15:46:52 +0000 2016,2930,794,,pug,0.976685
715696743237730304,2016-04-01 00:26:15 +0000,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,,10,Toby,Fri Apr 01 00:26:15 +0000 2016,3610,1164,,Staffordshire bullterrier,0.427836
715680795826982913,2016-03-31 23:22:53 +0000,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,,12,Zeus,Thu Mar 31 23:22:53 +0000 2016,3964,1442,,golden retriever,0.990715
715342466308784130,2016-03-31 00:58:29 +0000,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,,10,Oscar,Thu Mar 31 00:58:29 +0000 2016,2792,622,,West Highland white terrier,0.597111
715220193576927233,2016-03-30 16:52:36 +0000,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,,10,Nico,Wed Mar 30 16:52:36 +0000 2016,2208,587,,Chihuahua,0.584026
715200624753819648,2016-03-30 15:34:51 +0000,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,,12,Michelangelope,Wed Mar 30 15:34:51 +0000 2016,4748,1682,,Chihuahua,0.956787
714982300363173890,2016-03-30 01:07:18 +0000,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,,9,Calbert,Wed Mar 30 01:07:18 +0000 2016,3431,932,,Brittany spaniel,0.944376
714957620017307648,2016-03-29 23:29:14 +0000,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,,10,Curtis,Tue Mar 29 23:29:14 +0000 2016,3813,1280,,Great Pyrenees,0.251516
714258258790387713,2016-03-28 01:10:13 +0000,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",,10,Travis,Mon Mar 28 01:10:13 +0000 2016,2819,668,,collie,0.176758
714251586676113411,2016-03-28 00:43:43 +0000,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,,8,Thumas,Mon Mar 28 00:43:43 +0000 2016,3024,758,,soft-coated wheaten terrier,0.751962
713919462244790272,2016-03-27 02:43:58 +0000,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,,12,Kanu,Sun Mar 27 02:43:58 +0000 2016,3043,720,,Siberian husky,0.463223
713761197720473600,2016-03-26 16:15:05 +0000,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,,12,Piper,Sat Mar 26 16:15:05 +0000 2016,4460,1241,,Brittany spaniel,0.797936
713177543487135744,2016-03-25 01:35:51 +0000,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,,10,Lance,Fri Mar 25 01:35:51 +0000 2016,6650,2589,,whippet,0.734244
712668654853337088,2016-03-23 15:53:42 +0000,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,,10,Sunny,Wed Mar 23 15:53:42 +0000 2016,3819,1097,,Labrador retriever,0.829058
712085617388212225,2016-03-22 01:16:55 +0000,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",,11,Olive,Tue Mar 22 01:16:55 +0000 2016,3013,434,,Shih-Tzu,0.625129
711743778164514816,2016-03-21 02:38:34 +0000,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,,11,Roosevelt,Mon Mar 21 02:38:34 +0000 2016,2615,907,,Lakeland terrier,0.459515
711008018775851008,2016-03-19 01:54:56 +0000,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,,11,Chuckles,Sat Mar 19 01:54:56 +0000 2016,2742,559,pupper,French bulldog,0.731405
710997087345876993,2016-03-19 01:11:29 +0000,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,,12,Milo,Sat Mar 19 01:11:29 +0000 2016,4218,1261,,malamute,0.28126
710833117892898816,2016-03-18 14:19:56 +0000,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,12,Sora,Fri Mar 18 14:19:56 +0000 2016,2466,476,,Pembroke,0.803742
710588934686908417,2016-03-17 22:09:38 +0000,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,,12,Beemo,Thu Mar 17 22:09:38 +0000 2016,4173,1699,,Pembroke,0.982004
710283270106132480,2016-03-17 01:55:02 +0000,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,,11,Gunner,Thu Mar 17 01:55:02 +0000 2016,1997,480,,Shih-Tzu,0.932401
710272297844797440,2016-03-17 01:11:26 +0000,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,11,infuriating,Thu Mar 17 01:11:26 +0000 2016,4147,1139,,Old English sheepdog,0.586307
710140971284037632,2016-03-16 16:29:35 +0000,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,,8,Tater,Wed Mar 16 16:29:35 +0000 2016,2516,800,,Pekinese,0.95317
709918798883774466,2016-03-16 01:46:45 +0000,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,,12,Watson,Wed Mar 16 01:46:45 +0000 2016,3225,993,,Pembroke,0.956222
709566166965075968,2016-03-15 02:25:31 +0000,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,,12,Olaf,Tue Mar 15 02:25:31 +0000 2016,3253,1072,,chow,0.999837
709556954897764353,2016-03-15 01:48:55 +0000,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,,12,Cecil,Tue Mar 15 01:48:55 +0000 2016,3023,973,,golden retriever,0.790026
709519240576036864,2016-03-14 23:19:03 +0000,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,,9,Vince,Mon Mar 14 23:19:03 +0000 2016,1385,219,,cocker spaniel,0.414982
709449600415961088,2016-03-14 18:42:20 +0000,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,,10,Karma,Mon Mar 14 18:42:20 +0000 2016,2022,517,,Maltese dog,0.780187
709409458133323776,2016-03-14 16:02:49 +0000,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,,8,Billy,Mon Mar 14 16:02:49 +0000 2016,2423,617,,Shetland sheepdog,0.79745
709225125749587968,2016-03-14 03:50:21 +0000,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,,11,Walker,Mon Mar 14 03:50:21 +0000 2016,2206,520,,Labrador retriever,0.271109
709158332880297985,2016-03-13 23:24:56 +0000,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,10,Rodney,Sun Mar 13 23:24:56 +0000 2016,1876,366,,Siberian husky,0.212957
708810915978854401,2016-03-13 00:24:26 +0000,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,10,Mister,Sun Mar 13 00:24:26 +0000 2016,15222,6249,,golden retriever,0.976139
708738143638450176,2016-03-12 19:35:15 +0000,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,11,Coco,Sat Mar 12 19:35:15 +0000 2016,2538,740,,Pomeranian,0.933457
708479650088034305,2016-03-12 02:28:06 +0000,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,13,Bear,Sat Mar 12 02:28:06 +0000 2016,2339,617,,Shih-Tzu,0.218479
708469915515297792,2016-03-12 01:49:25 +0000,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,11,Bobble,Sat Mar 12 01:49:25 +0000 2016,2851,729,,Chihuahua,0.748163
708149363256774660,2016-03-11 04:35:39 +0000,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,10,Jebberson,Fri Mar 11 04:35:39 +0000 2016,3988,1412,,Cardigan,0.350993
708119489313951744,2016-03-11 02:36:57 +0000,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,9,Cooper,Fri Mar 11 02:36:57 +0000 2016,2479,897,,Norwich terrier,0.264483
708109389455101952,2016-03-11 01:56:49 +0000,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,10,Remington,Fri Mar 11 01:56:49 +0000 2016,1800,501,,Staffordshire bullterrier,0.5161060000000001
707776935007539200,2016-03-10 03:55:45 +0000,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,11,Sadie,Thu Mar 10 03:55:45 +0000 2016,3005,874,,miniature pinscher,0.890426
707387676719185920,2016-03-09 02:08:59 +0000,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,10,Clarkus,Wed Mar 09 02:08:59 +0000 2016,3216,1148,,Chihuahua,0.888468
707315916783140866,2016-03-08 21:23:50 +0000,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,,10,Finnegus,Tue Mar 08 21:23:50 +0000 2016,2284,578,pupper,Bernese mountain dog,0.979235
707059547140169728,2016-03-08 04:25:07 +0000,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,11,Cupcake,Tue Mar 08 04:25:07 +0000 2016,2399,619,,Samoyed,0.8973120000000001
707021089608753152,2016-03-08 01:52:18 +0000,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,12,Tucker,Tue Mar 08 01:52:18 +0000 2016,3731,1223,,cocker spaniel,0.559658
707014260413456384,2016-03-08 01:25:10 +0000,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,11,Ellie,Tue Mar 08 01:25:10 +0000 2016,2112,541,,Chihuahua,0.58378
706681918348251136,2016-03-07 03:24:33 +0000,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,12,Katie,Mon Mar 07 03:24:33 +0000 2016,3025,892,,toy poodle,0.717584
706538006853918722,2016-03-06 17:52:42 +0000,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",,11,Oliver,Sun Mar 06 17:52:42 +0000 2016,3189,1287,,chow,0.541794
706346369204748288,2016-03-06 05:11:12 +0000,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,,12,Koda,Sun Mar 06 05:11:12 +0000 2016,3172,842,,Tibetan mastiff,0.956462
706265994973601792,2016-03-05 23:51:49 +0000,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",,11,Kara,Sat Mar 05 23:51:49 +0000 2016,2519,847,,papillon,0.743715
